student_id,student_name,email,assessment_number,score
1000,Abdula Murphy,student1000@mumail.ie,5,62.76
1001,Ben Murphy,student1001@mumail.ie,5,79.25
1002,Megan McCarthy,student1002@mumail.ie,5,82.65
1003,Darragh McCarthy,student1003@mumail.ie,5,61.91
1004,Megan Sheehan,student1004@mumail.ie,5,54.67
1005,Darragh Kennedy,student1005@mumail.ie,5,60.24
1006,Kate Doyle,student1006@mumail.ie,5,78.95
1007,Aaron Sheehan,student1007@mumail.ie,5,79.57
1008,Michael Ryan,student1008@mumail.ie,5,65.13
1009,Ciara Byrne,student1009@mumail.ie,5,63.78
1010,Aaron Boyle,student1010@mumail.ie,5,58.47
1011,Kate Kelly,student1011@mumail.ie,5,66.52
1012,Adam McMahon,student1012@mumail.ie,5,57.33
1013,Ben Kelly,student1013@mumail.ie,5,40.6
1014,Ciara Quinn,student1014@mumail.ie,5,73.06
1015,Ciara Sheehan,student1015@mumail.ie,5,59.87
1016,Kate Walsh,student1016@mumail.ie,5,76.28
1017,Megan Doyle,student1017@mumail.ie,5,58.63
1018,Darragh Walsh,student1018@mumail.ie,5,64.11
1019,Abdula McMahon,student1019@mumail.ie,5,83.62
1020,Darragh Ryan,student1020@mumail.ie,5,0.0
1021,Alex McMahon,student1021@mumail.ie,5,77.53
1022,Adam Moran,student1022@mumail.ie,5,68.07
1023,Abdula Boyle,student1023@mumail.ie,5,47.83
1024,Megan Doyle,student1024@mumail.ie,5,60.71
1025,Darragh Doyle,student1025@mumail.ie,5,72.42
1026,Darragh Moran,student1026@mumail.ie,5,58.36
1027,Aaron Kelly,student1027@mumail.ie,5,69.18
1028,Michael Walsh,student1028@mumail.ie,5,61.83
1029,Abdula Murphy,student1029@mumail.ie,5,63.38
1030,Abdula Murphy,student1030@mumail.ie,5,67.89
1031,Leo Quinn,student1031@mumail.ie,5,64.13
1032,Ciara Boyle,student1032@mumail.ie,5,79.91
1033,Aaliyah Doyle,student1033@mumail.ie,5,71.42
1034,Killian Kennedy,student1034@mumail.ie,5,55.28
1035,Aaron McMahon,student1035@mumail.ie,5,78.86
1036,Aaron McCarthy,student1036@mumail.ie,5,85.4
1037,Adam Sheehan,student1037@mumail.ie,5,60.68
1038,Adam Byrne,student1038@mumail.ie,5,43.05
1039,Aaron Walsh,student1039@mumail.ie,5,80.53
1040,Ciara Doyle,student1040@mumail.ie,5,54.5
1041,Megan Boyle,student1041@mumail.ie,5,59.88
