student_id,student_name,email,assessment_number,score
1000,Abdula Murphy,student1000@mumail.ie,10,60.15
1001,Ben Murphy,student1001@mumail.ie,10,51.07
1002,Megan McCarthy,student1002@mumail.ie,10,73.7
1003,Darragh McCarthy,student1003@mumail.ie,10,61.77
1004,Megan Sheehan,student1004@mumail.ie,10,84.96
1005,Darragh Kennedy,student1005@mumail.ie,10,82.03
1006,Kate Doyle,student1006@mumail.ie,10,76.39
1007,Aaron Sheehan,student1007@mumail.ie,10,61.48
1008,Michael Ryan,student1008@mumail.ie,10,66.93
1009,Ciara Byrne,student1009@mumail.ie,10,95.32
1010,Aaron Boyle,student1010@mumail.ie,10,65.75
1011,Kate Kelly,student1011@mumail.ie,10,59.22
1012,Adam McMahon,student1012@mumail.ie,10,41.29
1013,Ben Kelly,student1013@mumail.ie,10,100.0
1014,Ciara Quinn,student1014@mumail.ie,10,74.81
1015,Ciara Sheehan,student1015@mumail.ie,10,88.74
1016,Kate Walsh,student1016@mumail.ie,10,0.0
1017,Megan Doyle,student1017@mumail.ie,10,62.48
1018,Darragh Walsh,student1018@mumail.ie,10,46.92
1019,Abdula McMahon,student1019@mumail.ie,10,83.18
1020,Darragh Ryan,student1020@mumail.ie,10,69.72
1021,Alex McMahon,student1021@mumail.ie,10,0.0
1022,Adam Moran,student1022@mumail.ie,10,83.9
1023,Abdula Boyle,student1023@mumail.ie,10,95.41
1024,Megan Doyle,student1024@mumail.ie,10,30.63
1025,Darragh Doyle,student1025@mumail.ie,10,81.01
1026,Darragh Moran,student1026@mumail.ie,10,70.04
1027,Aaron Kelly,student1027@mumail.ie,10,0.0
1028,Michael Walsh,student1028@mumail.ie,10,72.16
1029,Abdula Murphy,student1029@mumail.ie,10,62.99
1030,Abdula Murphy,student1030@mumail.ie,10,40.04
1031,Leo Quinn,student1031@mumail.ie,10,59.9
1032,Ciara Boyle,student1032@mumail.ie,10,57.92
1033,Aaliyah Doyle,student1033@mumail.ie,10,58.66
1034,Killian Kennedy,student1034@mumail.ie,10,75.19
1035,Aaron McMahon,student1035@mumail.ie,10,46.05
1036,Aaron McCarthy,student1036@mumail.ie,10,69.02
1037,Adam Sheehan,student1037@mumail.ie,10,67.83
1038,Adam Byrne,student1038@mumail.ie,10,69.9
1039,Aaron Walsh,student1039@mumail.ie,10,71.78
1040,Ciara Doyle,student1040@mumail.ie,10,62.28
1041,Megan Boyle,student1041@mumail.ie,10,53.17
1042,Adam Quinn,student1042@mumail.ie,10,76.02
1043,Ciara Murphy,student1043@mumail.ie,10,67.48
1044,Aaron Smith,student1044@mumail.ie,10,53.47
1045,Megan Sheehan,student1045@mumail.ie,10,83.68
1046,Ben Quinn,student1046@mumail.ie,10,50.95
1047,Megan Boyle,student1047@mumail.ie,10,0.0
1048,Aaron Walsh,student1048@mumail.ie,10,66.2
1049,Aaron McCarthy,student1049@mumail.ie,10,73.62
1050,Megan Doyle,student1050@mumail.ie,10,71.02
1051,Conor McCarthy,student1051@mumail.ie,10,53.02
1052,Killian Sheehan,student1052@mumail.ie,10,63.47
1053,Kate Moran,student1053@mumail.ie,10,23.66
1054,Conor Sheehan,student1054@mumail.ie,10,61.79
1055,Aaliyah McCarthy,student1055@mumail.ie,10,75.34
1056,Killian McCarthy,student1056@mumail.ie,10,82.47
1057,Michael McMahon,student1057@mumail.ie,10,78.21
1058,Darragh Doyle,student1058@mumail.ie,10,43.97
1059,Leo Ryan,student1059@mumail.ie,10,70.03
1060,Alex McMahon,student1060@mumail.ie,10,74.94
1061,Darragh McMahon,student1061@mumail.ie,10,51.53
1062,Leo McCarthy,student1062@mumail.ie,10,91.35
1063,Michael Sheehan,student1063@mumail.ie,10,59.64
1064,Kate Quinn,student1064@mumail.ie,10,64.01
1065,Alex Byrne,student1065@mumail.ie,10,68.03
1066,Michael Sheehan,student1066@mumail.ie,10,0.0
1067,Megan Quinn,student1067@mumail.ie,10,71.62
1068,Megan Smith,student1068@mumail.ie,10,72.61
1069,Ciara Kelly,student1069@mumail.ie,10,76.13
1070,Conor Walsh,student1070@mumail.ie,10,82.73
1071,Darragh Murphy,student1071@mumail.ie,10,84.33
1072,Aaliyah Sheehan,student1072@mumail.ie,10,77.9
1073,Alex Doyle,student1073@mumail.ie,10,54.86
1074,Killian Walsh,student1074@mumail.ie,10,82.67
1075,Aaron Walsh,student1075@mumail.ie,10,0.0
1076,Michael Sheehan,student1076@mumail.ie,10,61.66
1077,Adam Smith,student1077@mumail.ie,10,66.99
1078,Megan Walsh,student1078@mumail.ie,10,100.0
1079,Adam Quinn,student1079@mumail.ie,10,69.81
1080,Leo McMahon,student1080@mumail.ie,10,57.32
1081,Conor Kennedy,student1081@mumail.ie,10,0.0
1082,Darragh Kelly,student1082@mumail.ie,10,47.24
1083,Adam Doyle,student1083@mumail.ie,10,67.26
1084,Megan Ryan,student1084@mumail.ie,10,51.37
1085,Megan Kelly,student1085@mumail.ie,10,0.0
1086,Aaliyah Murphy,student1086@mumail.ie,10,96.76
1087,Megan McCarthy,student1087@mumail.ie,10,59.34
1088,Michael Kennedy,student1088@mumail.ie,10,78.7
1089,Aaron McCarthy,student1089@mumail.ie,10,67.0
1090,Darragh Ryan,student1090@mumail.ie,10,74.86
1091,Conor Doyle,student1091@mumail.ie,10,54.61
1092,Kate Kennedy,student1092@mumail.ie,10,94.11
1093,Kate Murphy,student1093@mumail.ie,10,62.74
1094,Abdula Walsh,student1094@mumail.ie,10,81.56
1095,Ciara Ryan,student1095@mumail.ie,10,55.84
1096,Alex Kennedy,student1096@mumail.ie,10,80.41
1097,Killian Smith,student1097@mumail.ie,10,60.24
1098,Adam Moran,student1098@mumail.ie,10,66.95
1099,Michael Moran,student1099@mumail.ie,10,68.84
