student_id,student_name,email,assessment_number,score
1000,Abdula Murphy,student1000@mumail.ie,9,48.64
1001,Ben Murphy,student1001@mumail.ie,9,63.28
1002,Megan McCarthy,student1002@mumail.ie,9,67.66
1003,Darragh McCarthy,student1003@mumail.ie,9,65.5
1004,Megan Sheehan,student1004@mumail.ie,9,62.2
1005,Darragh Kennedy,student1005@mumail.ie,9,40.18
1006,Kate Doyle,student1006@mumail.ie,9,86.97
1007,Aaron Sheehan,student1007@mumail.ie,9,74.81
1008,Michael Ryan,student1008@mumail.ie,9,79.1
1009,Ciara Byrne,student1009@mumail.ie,9,73.11
1010,Aaron Boyle,student1010@mumail.ie,9,53.62
1011,Kate Kelly,student1011@mumail.ie,9,59.82
1012,Adam McMahon,student1012@mumail.ie,9,57.71
1013,Ben Kelly,student1013@mumail.ie,9,38.83
1014,Ciara Quinn,student1014@mumail.ie,9,77.13
1015,Ciara Sheehan,student1015@mumail.ie,9,54.54
1016,Kate Walsh,student1016@mumail.ie,9,54.73
1017,Megan Doyle,student1017@mumail.ie,9,54.04
1018,Darragh Walsh,student1018@mumail.ie,9,41.43
1019,Abdula McMahon,student1019@mumail.ie,9,74.5
1020,Darragh Ryan,student1020@mumail.ie,9,44.03
1021,Alex McMahon,student1021@mumail.ie,9,82.62
1022,Adam Moran,student1022@mumail.ie,9,52.37
1023,Abdula Boyle,student1023@mumail.ie,9,63.12
1024,Megan Doyle,student1024@mumail.ie,9,100.0
1025,Darragh Doyle,student1025@mumail.ie,9,82.76
1026,Darragh Moran,student1026@mumail.ie,9,40.44
1027,Aaron Kelly,student1027@mumail.ie,9,84.64
1028,Michael Walsh,student1028@mumail.ie,9,58.74
1029,Abdula Murphy,student1029@mumail.ie,9,46.8
1030,Abdula Murphy,student1030@mumail.ie,9,68.1
1031,Leo Quinn,student1031@mumail.ie,9,47.36
1032,Ciara Boyle,student1032@mumail.ie,9,34.01
1033,Aaliyah Doyle,student1033@mumail.ie,9,0.0
1034,Killian Kennedy,student1034@mumail.ie,9,64.42
1035,Aaron McMahon,student1035@mumail.ie,9,0.0
1036,Aaron McCarthy,student1036@mumail.ie,9,55.09
1037,Adam Sheehan,student1037@mumail.ie,9,45.4
1038,Adam Byrne,student1038@mumail.ie,9,100.0
1039,Aaron Walsh,student1039@mumail.ie,9,95.25
1040,Ciara Doyle,student1040@mumail.ie,9,72.42
1041,Megan Boyle,student1041@mumail.ie,9,85.23
1042,Adam Quinn,student1042@mumail.ie,9,44.43
1043,Ciara Murphy,student1043@mumail.ie,9,81.8
1044,Aaron Smith,student1044@mumail.ie,9,0.0
1045,Megan Sheehan,student1045@mumail.ie,9,34.57
1046,Ben Quinn,student1046@mumail.ie,9,41.32
1047,Megan Boyle,student1047@mumail.ie,9,43.9
1048,Aaron Walsh,student1048@mumail.ie,9,75.53
1049,Aaron McCarthy,student1049@mumail.ie,9,63.81
1050,Megan Doyle,student1050@mumail.ie,9,78.18
1051,Conor McCarthy,student1051@mumail.ie,9,63.25
1052,Killian Sheehan,student1052@mumail.ie,9,0.0
1053,Kate Moran,student1053@mumail.ie,9,76.84
1054,Conor Sheehan,student1054@mumail.ie,9,0.0
1055,Aaliyah McCarthy,student1055@mumail.ie,9,0.0
1056,Killian McCarthy,student1056@mumail.ie,9,70.41
1057,Michael McMahon,student1057@mumail.ie,9,45.91
1058,Darragh Doyle,student1058@mumail.ie,9,68.44
1059,Leo Ryan,student1059@mumail.ie,9,73.31
1060,Alex McMahon,student1060@mumail.ie,9,70.92
1061,Darragh McMahon,student1061@mumail.ie,9,53.23
1062,Leo McCarthy,student1062@mumail.ie,9,65.05
1063,Michael Sheehan,student1063@mumail.ie,9,77.54
1064,Kate Quinn,student1064@mumail.ie,9,36.0
1065,Alex Byrne,student1065@mumail.ie,9,60.65
1066,Michael Sheehan,student1066@mumail.ie,9,40.36
1067,Megan Quinn,student1067@mumail.ie,9,81.51
1068,Megan Smith,student1068@mumail.ie,9,59.67
1069,Ciara Kelly,student1069@mumail.ie,9,54.42
1070,Conor Walsh,student1070@mumail.ie,9,66.98
1071,Darragh Murphy,student1071@mumail.ie,9,0.0
1072,Aaliyah Sheehan,student1072@mumail.ie,9,92.95
1073,Alex Doyle,student1073@mumail.ie,9,18.87
1074,Killian Walsh,student1074@mumail.ie,9,86.6
1075,Aaron Walsh,student1075@mumail.ie,9,82.87
1076,Michael Sheehan,student1076@mumail.ie,9,71.07
1077,Adam Smith,student1077@mumail.ie,9,65.59
1078,Megan Walsh,student1078@mumail.ie,9,0.0
1079,Adam Quinn,student1079@mumail.ie,9,67.38
1080,Leo McMahon,student1080@mumail.ie,9,0.0
1081,Conor Kennedy,student1081@mumail.ie,9,79.61
1082,Darragh Kelly,student1082@mumail.ie,9,57.32
1083,Adam Doyle,student1083@mumail.ie,9,66.49
1084,Megan Ryan,student1084@mumail.ie,9,68.9
1085,Megan Kelly,student1085@mumail.ie,9,94.64
1086,Aaliyah Murphy,student1086@mumail.ie,9,100.0
1087,Megan McCarthy,student1087@mumail.ie,9,85.56
1088,Michael Kennedy,student1088@mumail.ie,9,67.92
1089,Aaron McCarthy,student1089@mumail.ie,9,73.15
1090,Darragh Ryan,student1090@mumail.ie,9,44.36
1091,Conor Doyle,student1091@mumail.ie,9,81.86
1092,Kate Kennedy,student1092@mumail.ie,9,57.48
1093,Kate Murphy,student1093@mumail.ie,9,90.01
1094,Abdula Walsh,student1094@mumail.ie,9,81.14
1095,Ciara Ryan,student1095@mumail.ie,9,75.16
1096,Alex Kennedy,student1096@mumail.ie,9,75.36
1097,Killian Smith,student1097@mumail.ie,9,53.93
1098,Adam Moran,student1098@mumail.ie,9,62.89
1099,Michael Moran,student1099@mumail.ie,9,62.52
