student_id,student_name,email,assessment_number,score
1000,Abdula Murphy,student1000@mumail.ie,12,78.45
1001,Ben Murphy,student1001@mumail.ie,12,36.6
1002,Megan McCarthy,student1002@mumail.ie,12,51.81
1003,Darragh McCarthy,student1003@mumail.ie,12,59.29
1004,Megan Sheehan,student1004@mumail.ie,12,34.81
1005,Darragh Kennedy,student1005@mumail.ie,12,46.42
1006,Kate Doyle,student1006@mumail.ie,12,51.48
1007,Aaron Sheehan,student1007@mumail.ie,12,80.39
1008,Michael Ryan,student1008@mumail.ie,12,50.06
1009,Ciara Byrne,student1009@mumail.ie,12,60.18
1010,Aaron Boyle,student1010@mumail.ie,12,66.78
1011,Kate Kelly,student1011@mumail.ie,12,49.41
1012,Adam McMahon,student1012@mumail.ie,12,69.06
1013,Ben Kelly,student1013@mumail.ie,12,55.65
1014,Ciara Quinn,student1014@mumail.ie,12,87.61
1015,Ciara Sheehan,student1015@mumail.ie,12,57.52
1016,Kate Walsh,student1016@mumail.ie,12,44.75
1017,Megan Doyle,student1017@mumail.ie,12,54.82
1018,Darragh Walsh,student1018@mumail.ie,12,78.43
1019,Abdula McMahon,student1019@mumail.ie,12,42.4
1020,Darragh Ryan,student1020@mumail.ie,12,42.01
1021,Alex McMahon,student1021@mumail.ie,12,68.89
1022,Adam Moran,student1022@mumail.ie,12,70.54
1023,Abdula Boyle,student1023@mumail.ie,12,64.8
1024,Megan Doyle,student1024@mumail.ie,12,60.75
1025,Darragh Doyle,student1025@mumail.ie,12,59.53
1026,Darragh Moran,student1026@mumail.ie,12,65.74
1027,Aaron Kelly,student1027@mumail.ie,12,88.25
1028,Michael Walsh,student1028@mumail.ie,12,64.46
1029,Abdula Murphy,student1029@mumail.ie,12,65.36
1030,Abdula Murphy,student1030@mumail.ie,12,58.65
1031,Leo Quinn,student1031@mumail.ie,12,57.27
1032,Ciara Boyle,student1032@mumail.ie,12,58.27
1033,Aaliyah Doyle,student1033@mumail.ie,12,71.97
1034,Killian Kennedy,student1034@mumail.ie,12,86.73
