student_id,student_name,email,assessment_number,score
1000,Abdula Murphy,student1000@mumail.ie,11,42.83
1001,Ben Murphy,student1001@mumail.ie,11,46.97
1002,Megan McCarthy,student1002@mumail.ie,11,0.0
1003,Darragh McCarthy,student1003@mumail.ie,11,33.02
1004,Megan Sheehan,student1004@mumail.ie,11,84.84
1005,Darragh Kennedy,student1005@mumail.ie,11,60.63
1006,Kate Doyle,student1006@mumail.ie,11,52.02
1007,Aaron Sheehan,student1007@mumail.ie,11,49.17
1008,Michael Ryan,student1008@mumail.ie,11,82.91
1009,Ciara Byrne,student1009@mumail.ie,11,94.27
1010,Aaron Boyle,student1010@mumail.ie,11,83.4
1011,Kate Kelly,student1011@mumail.ie,11,54.29
1012,Adam McMahon,student1012@mumail.ie,11,50.44
1013,Ben Kelly,student1013@mumail.ie,11,41.65
1014,Ciara Quinn,student1014@mumail.ie,11,67.15
1015,Ciara Sheehan,student1015@mumail.ie,11,55.48
1016,Kate Walsh,student1016@mumail.ie,11,40.84
1017,Megan Doyle,student1017@mumail.ie,11,63.6
1018,Darragh Walsh,student1018@mumail.ie,11,88.58
1019,Abdula McMahon,student1019@mumail.ie,11,76.58
1020,Darragh Ryan,student1020@mumail.ie,11,70.79
1021,Alex McMahon,student1021@mumail.ie,11,82.37
1022,Adam Moran,student1022@mumail.ie,11,91.96
1023,Abdula Boyle,student1023@mumail.ie,11,0.0
1024,Megan Doyle,student1024@mumail.ie,11,65.93
1025,Darragh Doyle,student1025@mumail.ie,11,36.25
1026,Darragh Moran,student1026@mumail.ie,11,54.07
1027,Aaron Kelly,student1027@mumail.ie,11,60.32
1028,Michael Walsh,student1028@mumail.ie,11,34.87
1029,Abdula Murphy,student1029@mumail.ie,11,55.95
1030,Abdula Murphy,student1030@mumail.ie,11,77.58
1031,Leo Quinn,student1031@mumail.ie,11,61.54
1032,Ciara Boyle,student1032@mumail.ie,11,54.13
1033,Aaliyah Doyle,student1033@mumail.ie,11,51.84
1034,Killian Kennedy,student1034@mumail.ie,11,78.97
1035,Aaron McMahon,student1035@mumail.ie,11,54.1
1036,Aaron McCarthy,student1036@mumail.ie,11,39.83
1037,Adam Sheehan,student1037@mumail.ie,11,71.23
1038,Adam Byrne,student1038@mumail.ie,11,54.17
1039,Aaron Walsh,student1039@mumail.ie,11,67.06
1040,Ciara Doyle,student1040@mumail.ie,11,77.48
1041,Megan Boyle,student1041@mumail.ie,11,28.64
1042,Adam Quinn,student1042@mumail.ie,11,41.86
1043,Ciara Murphy,student1043@mumail.ie,11,41.75
1044,Aaron Smith,student1044@mumail.ie,11,50.93
1045,Megan Sheehan,student1045@mumail.ie,11,86.26
1046,Ben Quinn,student1046@mumail.ie,11,73.04
1047,Megan Boyle,student1047@mumail.ie,11,73.32
1048,Aaron Walsh,student1048@mumail.ie,11,84.42
1049,Aaron McCarthy,student1049@mumail.ie,11,69.13
1050,Megan Doyle,student1050@mumail.ie,11,58.97
1051,Conor McCarthy,student1051@mumail.ie,11,78.76
1052,Killian Sheehan,student1052@mumail.ie,11,82.93
1053,Kate Moran,student1053@mumail.ie,11,62.34
1054,Conor Sheehan,student1054@mumail.ie,11,52.57
1055,Aaliyah McCarthy,student1055@mumail.ie,11,0.0
1056,Killian McCarthy,student1056@mumail.ie,11,55.2
1057,Michael McMahon,student1057@mumail.ie,11,52.93
1058,Darragh Doyle,student1058@mumail.ie,11,55.19
1059,Leo Ryan,student1059@mumail.ie,11,64.65
1060,Alex McMahon,student1060@mumail.ie,11,0.0
1061,Darragh McMahon,student1061@mumail.ie,11,57.0
1062,Leo McCarthy,student1062@mumail.ie,11,26.35
1063,Michael Sheehan,student1063@mumail.ie,11,80.44
1064,Kate Quinn,student1064@mumail.ie,11,59.56
1065,Alex Byrne,student1065@mumail.ie,11,85.11
1066,Michael Sheehan,student1066@mumail.ie,11,81.17
1067,Megan Quinn,student1067@mumail.ie,11,69.88
1068,Megan Smith,student1068@mumail.ie,11,76.95
1069,Ciara Kelly,student1069@mumail.ie,11,74.63
1070,Conor Walsh,student1070@mumail.ie,11,56.81
1071,Darragh Murphy,student1071@mumail.ie,11,40.71
1072,Aaliyah Sheehan,student1072@mumail.ie,11,37.91
1073,Alex Doyle,student1073@mumail.ie,11,63.26
1074,Killian Walsh,student1074@mumail.ie,11,68.86
1075,Aaron Walsh,student1075@mumail.ie,11,100.0
1076,Michael Sheehan,student1076@mumail.ie,11,0.0
1077,Adam Smith,student1077@mumail.ie,11,63.35
1078,Megan Walsh,student1078@mumail.ie,11,64.8
1079,Adam Quinn,student1079@mumail.ie,11,63.02
1080,Leo McMahon,student1080@mumail.ie,11,38.54
1081,Conor Kennedy,student1081@mumail.ie,11,68.14
1082,Darragh Kelly,student1082@mumail.ie,11,0.0
1083,Adam Doyle,student1083@mumail.ie,11,56.01
1084,Megan Ryan,student1084@mumail.ie,11,66.04
1085,Megan Kelly,student1085@mumail.ie,11,78.28
1086,Aaliyah Murphy,student1086@mumail.ie,11,55.24
1087,Megan McCarthy,student1087@mumail.ie,11,0.0
1088,Michael Kennedy,student1088@mumail.ie,11,100.0
1089,Aaron McCarthy,student1089@mumail.ie,11,42.6
1090,Darragh Ryan,student1090@mumail.ie,11,56.39
1091,Conor Doyle,student1091@mumail.ie,11,31.41
1092,Kate Kennedy,student1092@mumail.ie,11,56.87
1093,Kate Murphy,student1093@mumail.ie,11,57.59
1094,Abdula Walsh,student1094@mumail.ie,11,65.81
1095,Ciara Ryan,student1095@mumail.ie,11,78.07
1096,Alex Kennedy,student1096@mumail.ie,11,64.52
1097,Killian Smith,student1097@mumail.ie,11,0.0
1098,Adam Moran,student1098@mumail.ie,11,63.29
1099,Michael Moran,student1099@mumail.ie,11,52.81
