student_id,student_name,email,assessment_number,score
1000,Abdula Murphy,student1000@mumail.ie,10,28.82
1001,Ben Murphy,student1001@mumail.ie,10,0.0
1002,Megan McCarthy,student1002@mumail.ie,10,0.0
1003,Darragh McCarthy,student1003@mumail.ie,10,73.26
1004,Megan Sheehan,student1004@mumail.ie,10,63.05
1005,Darragh Kennedy,student1005@mumail.ie,10,56.94
1006,Kate Doyle,student1006@mumail.ie,10,38.75
1007,Aaron Sheehan,student1007@mumail.ie,10,44.92
1008,Michael Ryan,student1008@mumail.ie,10,55.42
1009,Ciara Byrne,student1009@mumail.ie,10,53.92
1010,Aaron Boyle,student1010@mumail.ie,10,0.0
1011,Kate Kelly,student1011@mumail.ie,10,0.0
1012,Adam McMahon,student1012@mumail.ie,10,71.81
1013,Ben Kelly,student1013@mumail.ie,10,55.62
1014,Ciara Quinn,student1014@mumail.ie,10,39.56
1015,Ciara Sheehan,student1015@mumail.ie,10,54.84
1016,Kate Walsh,student1016@mumail.ie,10,70.81
1017,Megan Doyle,student1017@mumail.ie,10,77.66
1018,Darragh Walsh,student1018@mumail.ie,10,79.54
1019,Abdula McMahon,student1019@mumail.ie,10,68.6
1020,Darragh Ryan,student1020@mumail.ie,10,71.85
1021,Alex McMahon,student1021@mumail.ie,10,38.04
1022,Adam Moran,student1022@mumail.ie,10,62.0
1023,Abdula Boyle,student1023@mumail.ie,10,37.16
1024,Megan Doyle,student1024@mumail.ie,10,67.86
1025,Darragh Doyle,student1025@mumail.ie,10,78.79
1026,Darragh Moran,student1026@mumail.ie,10,56.37
1027,Aaron Kelly,student1027@mumail.ie,10,69.21
1028,Michael Walsh,student1028@mumail.ie,10,67.02
1029,Abdula Murphy,student1029@mumail.ie,10,0.0
1030,Abdula Murphy,student1030@mumail.ie,10,77.9
1031,Leo Quinn,student1031@mumail.ie,10,31.15
1032,Ciara Boyle,student1032@mumail.ie,10,0.0
1033,Aaliyah Doyle,student1033@mumail.ie,10,64.65
1034,Killian Kennedy,student1034@mumail.ie,10,32.49
1035,Aaron McMahon,student1035@mumail.ie,10,65.58
1036,Aaron McCarthy,student1036@mumail.ie,10,62.38
1037,Adam Sheehan,student1037@mumail.ie,10,75.6
1038,Adam Byrne,student1038@mumail.ie,10,69.71
1039,Aaron Walsh,student1039@mumail.ie,10,49.33
1040,Ciara Doyle,student1040@mumail.ie,10,65.18
1041,Megan Boyle,student1041@mumail.ie,10,97.4
1042,Adam Quinn,student1042@mumail.ie,10,0.0
1043,Ciara Murphy,student1043@mumail.ie,10,64.81
1044,Aaron Smith,student1044@mumail.ie,10,0.0
1045,Megan Sheehan,student1045@mumail.ie,10,95.34
1046,Ben Quinn,student1046@mumail.ie,10,0.0
1047,Megan Boyle,student1047@mumail.ie,10,70.17
1048,Aaron Walsh,student1048@mumail.ie,10,35.12
1049,Aaron McCarthy,student1049@mumail.ie,10,74.03
1050,Megan Doyle,student1050@mumail.ie,10,63.39
1051,Conor McCarthy,student1051@mumail.ie,10,0.0
1052,Killian Sheehan,student1052@mumail.ie,10,35.16
1053,Kate Moran,student1053@mumail.ie,10,69.27
1054,Conor Sheehan,student1054@mumail.ie,10,59.56
1055,Aaliyah McCarthy,student1055@mumail.ie,10,59.94
1056,Killian McCarthy,student1056@mumail.ie,10,56.31
1057,Michael McMahon,student1057@mumail.ie,10,58.19
1058,Darragh Doyle,student1058@mumail.ie,10,57.41
1059,Leo Ryan,student1059@mumail.ie,10,45.82
1060,Alex McMahon,student1060@mumail.ie,10,41.08
1061,Darragh McMahon,student1061@mumail.ie,10,82.01
1062,Leo McCarthy,student1062@mumail.ie,10,37.05
1063,Michael Sheehan,student1063@mumail.ie,10,71.6
1064,Kate Quinn,student1064@mumail.ie,10,77.66
1065,Alex Byrne,student1065@mumail.ie,10,53.78
1066,Michael Sheehan,student1066@mumail.ie,10,70.43
1067,Megan Quinn,student1067@mumail.ie,10,83.92
1068,Megan Smith,student1068@mumail.ie,10,36.21
1069,Ciara Kelly,student1069@mumail.ie,10,56.2
1070,Conor Walsh,student1070@mumail.ie,10,53.02
1071,Darragh Murphy,student1071@mumail.ie,10,75.35
1072,Aaliyah Sheehan,student1072@mumail.ie,10,0.0
1073,Alex Doyle,student1073@mumail.ie,10,29.15
1074,Killian Walsh,student1074@mumail.ie,10,67.07
1075,Aaron Walsh,student1075@mumail.ie,10,90.52
1076,Michael Sheehan,student1076@mumail.ie,10,0.0
1077,Adam Smith,student1077@mumail.ie,10,31.4
1078,Megan Walsh,student1078@mumail.ie,10,82.89
1079,Adam Quinn,student1079@mumail.ie,10,24.1
1080,Leo McMahon,student1080@mumail.ie,10,87.27
1081,Conor Kennedy,student1081@mumail.ie,10,73.55
1082,Darragh Kelly,student1082@mumail.ie,10,78.32
1083,Adam Doyle,student1083@mumail.ie,10,49.04
1084,Megan Ryan,student1084@mumail.ie,10,45.84
1085,Megan Kelly,student1085@mumail.ie,10,32.36
1086,Aaliyah Murphy,student1086@mumail.ie,10,68.97
1087,Megan McCarthy,student1087@mumail.ie,10,70.7
1088,Michael Kennedy,student1088@mumail.ie,10,94.08
1089,Aaron McCarthy,student1089@mumail.ie,10,41.74
1090,Darragh Ryan,student1090@mumail.ie,10,60.69
1091,Conor Doyle,student1091@mumail.ie,10,56.48
1092,Kate Kennedy,student1092@mumail.ie,10,48.86
1093,Kate Murphy,student1093@mumail.ie,10,52.04
1094,Abdula Walsh,student1094@mumail.ie,10,43.53
1095,Ciara Ryan,student1095@mumail.ie,10,0.0
1096,Alex Kennedy,student1096@mumail.ie,10,61.19
1097,Killian Smith,student1097@mumail.ie,10,55.97
1098,Adam Moran,student1098@mumail.ie,10,71.55
1099,Michael Moran,student1099@mumail.ie,10,71.53
