student_id,student_name,email,assessment_number,score
1000,Abdula Murphy,student1000@mumail.ie,4,77.13
1001,Ben Murphy,student1001@mumail.ie,4,71.47
1002,Megan McCarthy,student1002@mumail.ie,4,79.11
1003,Darragh McCarthy,student1003@mumail.ie,4,88.54
1004,Megan Sheehan,student1004@mumail.ie,4,0.0
1005,Darragh Kennedy,student1005@mumail.ie,4,64.55
1006,Kate Doyle,student1006@mumail.ie,4,47.34
1007,Aaron Sheehan,student1007@mumail.ie,4,65.45
1008,Michael Ryan,student1008@mumail.ie,4,60.88
1009,Ciara Byrne,student1009@mumail.ie,4,57.36
1010,Aaron Boyle,student1010@mumail.ie,4,71.6
1011,Kate Kelly,student1011@mumail.ie,4,88.55
1012,Adam McMahon,student1012@mumail.ie,4,74.56
1013,Ben Kelly,student1013@mumail.ie,4,52.84
1014,Ciara Quinn,student1014@mumail.ie,4,48.01
1015,Ciara Sheehan,student1015@mumail.ie,4,39.77
1016,Kate Walsh,student1016@mumail.ie,4,59.65
1017,Megan Doyle,student1017@mumail.ie,4,65.06
1018,Darragh Walsh,student1018@mumail.ie,4,74.7
1019,Abdula McMahon,student1019@mumail.ie,4,93.34
1020,Darragh Ryan,student1020@mumail.ie,4,50.42
1021,Alex McMahon,student1021@mumail.ie,4,68.85
1022,Adam Moran,student1022@mumail.ie,4,72.51
1023,Abdula Boyle,student1023@mumail.ie,4,37.28
1024,Megan Doyle,student1024@mumail.ie,4,65.67
1025,Darragh Doyle,student1025@mumail.ie,4,40.71
1026,Darragh Moran,student1026@mumail.ie,4,60.86
1027,Aaron Kelly,student1027@mumail.ie,4,62.5
1028,Michael Walsh,student1028@mumail.ie,4,63.89
1029,Abdula Murphy,student1029@mumail.ie,4,67.45
1030,Abdula Murphy,student1030@mumail.ie,4,0.0
1031,Leo Quinn,student1031@mumail.ie,4,61.84
1032,Ciara Boyle,student1032@mumail.ie,4,91.96
1033,Aaliyah Doyle,student1033@mumail.ie,4,57.53
1034,Killian Kennedy,student1034@mumail.ie,4,79.0
1035,Aaron McMahon,student1035@mumail.ie,4,63.97
1036,Aaron McCarthy,student1036@mumail.ie,4,75.69
1037,Adam Sheehan,student1037@mumail.ie,4,0.0
1038,Adam Byrne,student1038@mumail.ie,4,71.36
1039,Aaron Walsh,student1039@mumail.ie,4,49.05
1040,Ciara Doyle,student1040@mumail.ie,4,52.18
1041,Megan Boyle,student1041@mumail.ie,4,61.89
1042,Adam Quinn,student1042@mumail.ie,4,0.0
1043,Ciara Murphy,student1043@mumail.ie,4,79.91
1044,Aaron Smith,student1044@mumail.ie,4,53.23
1045,Megan Sheehan,student1045@mumail.ie,4,69.16
1046,Ben Quinn,student1046@mumail.ie,4,73.12
1047,Megan Boyle,student1047@mumail.ie,4,49.16
1048,Aaron Walsh,student1048@mumail.ie,4,74.9
1049,Aaron McCarthy,student1049@mumail.ie,4,54.07
1050,Megan Doyle,student1050@mumail.ie,4,60.12
1051,Conor McCarthy,student1051@mumail.ie,4,29.21
1052,Killian Sheehan,student1052@mumail.ie,4,30.09
1053,Kate Moran,student1053@mumail.ie,4,80.37
1054,Conor Sheehan,student1054@mumail.ie,4,87.59
1055,Aaliyah McCarthy,student1055@mumail.ie,4,42.06
1056,Killian McCarthy,student1056@mumail.ie,4,0.0
1057,Michael McMahon,student1057@mumail.ie,4,65.52
1058,Darragh Doyle,student1058@mumail.ie,4,79.51
1059,Leo Ryan,student1059@mumail.ie,4,69.61
1060,Alex McMahon,student1060@mumail.ie,4,53.93
1061,Darragh McMahon,student1061@mumail.ie,4,46.69
1062,Leo McCarthy,student1062@mumail.ie,4,67.87
1063,Michael Sheehan,student1063@mumail.ie,4,56.76
1064,Kate Quinn,student1064@mumail.ie,4,39.21
1065,Alex Byrne,student1065@mumail.ie,4,61.09
1066,Michael Sheehan,student1066@mumail.ie,4,44.92
1067,Megan Quinn,student1067@mumail.ie,4,84.43
1068,Megan Smith,student1068@mumail.ie,4,41.43
1069,Ciara Kelly,student1069@mumail.ie,4,0.0
1070,Conor Walsh,student1070@mumail.ie,4,40.03
1071,Darragh Murphy,student1071@mumail.ie,4,80.17
1072,Aaliyah Sheehan,student1072@mumail.ie,4,75.27
1073,Alex Doyle,student1073@mumail.ie,4,38.05
1074,Killian Walsh,student1074@mumail.ie,4,75.35
1075,Aaron Walsh,student1075@mumail.ie,4,0.0
1076,Michael Sheehan,student1076@mumail.ie,4,61.41
1077,Adam Smith,student1077@mumail.ie,4,100.0
1078,Megan Walsh,student1078@mumail.ie,4,64.39
1079,Adam Quinn,student1079@mumail.ie,4,66.42
1080,Leo McMahon,student1080@mumail.ie,4,50.87
1081,Conor Kennedy,student1081@mumail.ie,4,49.48
1082,Darragh Kelly,student1082@mumail.ie,4,48.68
1083,Adam Doyle,student1083@mumail.ie,4,58.53
1084,Megan Ryan,student1084@mumail.ie,4,73.36
1085,Megan Kelly,student1085@mumail.ie,4,57.27
1086,Aaliyah Murphy,student1086@mumail.ie,4,58.52
1087,Megan McCarthy,student1087@mumail.ie,4,63.28
1088,Michael Kennedy,student1088@mumail.ie,4,42.03
1089,Aaron McCarthy,student1089@mumail.ie,4,56.55
1090,Darragh Ryan,student1090@mumail.ie,4,64.44
1091,Conor Doyle,student1091@mumail.ie,4,0.0
1092,Kate Kennedy,student1092@mumail.ie,4,0.0
1093,Kate Murphy,student1093@mumail.ie,4,70.06
1094,Abdula Walsh,student1094@mumail.ie,4,69.33
1095,Ciara Ryan,student1095@mumail.ie,4,58.9
1096,Alex Kennedy,student1096@mumail.ie,4,76.69
1097,Killian Smith,student1097@mumail.ie,4,65.78
1098,Adam Moran,student1098@mumail.ie,4,34.25
1099,Michael Moran,student1099@mumail.ie,4,73.3
